filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_38.wav, pap dancing,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_39.wav, it was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_42.wav, the,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_42.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_45.wav, When you first got into it I,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_45.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_46.wav, it I wasnt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_46.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_49.wav, wow,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_49.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_52.wav, interesting so,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_52.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_56.wav, for it also,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_56.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_61.wav, 70,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_61.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_62.wav, wow Im,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_62.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_67.wav, really,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_67.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_69.wav, the dances,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_69.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_73.wav, I used some Coleman which was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_73.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_74.wav,a big one,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_74.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_76.wav, Hey Jack Chambers,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_76.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_77.wav, it just a,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_77.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_78.wav, it just to clarify,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_78.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_79.wav, it was separate so interesting,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_79.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_82.wav, So you got on the show,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_82.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_84.wav,what was everybodys reaction,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_84.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_85.wav, they really didnt know,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_85.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_88.wav, Im also an aircraft,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_94.wav, Im sure,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_94.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_95.wav, yeah I was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_95.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_101.wav, emails,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_101.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_102.wav, saying how,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_102.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_104.wav, whos,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_104.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_106.wav, find,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_106.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_107.wav, price,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_107.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_108.wav, really I wasnt you still,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_108.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_113.wav, theyre not really ready,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_113.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_114.wav, so are you still involved in so,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_114.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_115.wav, so are you still involved in,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_115.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_126.wav,and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_126.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_129.wav, There too which is,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_129.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_133.wav, run into other,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_133.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_134.wav,people who butter,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_134.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_137.wav, and Im yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_137.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_143.wav, there,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_143.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_151.wav, work like is it,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_151.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_152.wav, it mainly just like,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_152.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_153.wav,she just like a group of,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_153.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_154.wav,people to talking about stuttering,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_154.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_157.wav, hips and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_157.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_160.wav, I can make it,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_160.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_163.wav,have a really,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_163.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_165.wav, about it because I,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_165.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_166.wav, ever since grade 5,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_166.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_168.wav, at school,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_168.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_169.wav,I was cool Captain which,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_169.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_171.wav, it was really good,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_171.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_175.wav, and I just,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_175.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_177.wav, so one eye,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_177.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_179.wav, Yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_179.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_180.wav, I was in school,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_180.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_181.wav, was specifically in,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_181.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_183.wav, time,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_183.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_187.wav, are you,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_187.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_192.wav, I hate to say it,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_192.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_196.wav, it hasnt released,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_196.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_197.wav, in,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_197.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_0.wav, the,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_7.wav, you both,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_8.wav, telling us a little bit about your Pod,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_8.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_9.wav, your pod test that you,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_9.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_10.wav, is over years now huh yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_11.wav, huh yeah I just did simple,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_12.wav, have people leave messages,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_13.wav, and I play it just so I can play it,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_13.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_14.wav, a lot of fun experimenting and all that it,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_15.wav,but yeah and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_16.wav, social is that right yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_19.wav, I think last year was one of,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_21.wav, I think last year was the,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_22.wav,first time that Ive met,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_23.wav,okay so would you guys like,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_23.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_24.wav,it to other people you stutter,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_25.wav, I,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_25.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_26.wav, it was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_26.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_27.wav, it was at the,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_28.wav, NSA conference in,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_29.wav, in Texas which was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_30.wav,first met Dan and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_31.wav, else and it was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_32.wav,through that or like I first,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_32.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_33.wav, first got involved with,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_34.wav, with Stutter social and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_35.wav,kid Dan was the one who I think,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_36.wav, Canadian stuttering is so,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_37.wav, no no,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_38.wav,okay yeah so it was,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_39.wav,kind of like a domino effect,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_40.wav, fact and you,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_40.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_41.wav, hangouts as well right,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_41.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_42.wav, right its better social,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_42.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_46.wav, community,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_46.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_47.wav, one,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_47.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_48.wav,what are your hangouts on,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_48.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_49.wav, mine are,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_49.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_50.wav,every other Thursday,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_50.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_51.wav, 8 30 pm,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_51.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_53.wav, Eastern there,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_53.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_55.wav,I have here with me today,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_55.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_58.wav, all turn 8 every other,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_58.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_63.wav,minds are every,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_63.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_64.wav, me all right excellent,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_64.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_66.wav, calm yeah and,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_66.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_68.wav,so involved in a,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_68.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_69.wav, in a buttering,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_69.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_70.wav, Friday morning,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_70.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_71.wav,doing good him how are you,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_71.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_72.wav, walk or something,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_72.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_75.wav, Canada soon all theres,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_75.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_76.wav, soon oh theres always something going,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_76.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_78.wav, its a 1k5,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_78.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_79.wav, speech and Stuttering Institute,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_79.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_80.wav,which is a,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_80.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_81.wav,hopefully eliminated,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_81.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_82.wav, did,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_82.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_83.wav, um higher P,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_83.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_84.wav, business my say is,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_84.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_86.wav, yeah so have you bowed,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_86.wav
